bin_left,bin_right,bin_center,reference_density,implicit_reference_density,proposal_density,reweighted_density
-0.12566370614359146,-0.06283185307179551,-0.09424777960769348,0.0,0.0,0.004774648292756854,4.955260535306229e-06
-0.06283185307179551,4.440892098500626e-16,-0.03141592653589753,0.0,0.0,0.011936620731892134,4.115891921416006e-05
4.440892098500626e-16,0.06283185307179595,0.0314159265358982,3.1830924956529336e-05,0.0,0.007161972439135331,8.103618952948346e-07
0.06283185307179595,0.1256637061435919,0.09424777960769393,0.0,0.0,0.006366197723675805,1.2120998674085166e-05
0.1256637061435919,0.18849555921538785,0.15707963267948988,3.183092495652911e-05,3.183098861837903e-05,0.004774648292756854,4.367054144086643e-05
0.18849555921538785,0.2513274122871838,0.21991148575128583,3.183092495652911e-05,6.366197723675805e-05,0.01432394487827056,0.0002805924912342441
0.2513274122871838,0.31415926535897976,0.2827433388230818,9.549277486958733e-05,9.549296585513707e-05,0.015119719593730036,1.062488381747532e-05
0.31415926535897976,0.3769911184307757,0.34557519189487773,0.00019098554973917466,3.183098861837903e-05,0.015915494309189513,5.563861962896852e-05
0.3769911184307757,0.4398229715025712,0.40840704496667346,0.00047746387434794004,0.00031830988618379244,0.018302818455568068,0.0007852270519243928
0.4398229715025712,0.5026548245743672,0.4712388980384692,0.0013687297731307519,0.0004456338406573063,0.03342253804929798,0.0006349910813411602
0.5026548245743672,0.5654866776461631,0.5340707511102651,0.0023236575218266247,0.0009549296585513707,0.04535915878119011,0.002365986136153076
0.5654866776461631,0.6283185307179591,0.5969026041820611,0.004774638743479366,0.0028647889756541122,0.04854225764302801,0.00735179666538452
0.6283185307179591,0.691150383789755,0.659734457253857,0.010090403211219729,0.005984225860255257,0.062070427805839094,0.01027544767723658
0.691150383789755,0.7539822368615505,0.7225663103256528,0.0167112356021779,0.011236338982287875,0.0755985979686507,0.030342617960734102
0.7539822368615505,0.8168140899333465,0.7853981633974485,0.028902479860528435,0.019576058000303098,0.10822536130248868,0.052607636005154876
0.8168140899333465,0.8796459430051424,0.8482300164692445,0.04115738596879214,0.02874338272239626,0.11220423487978605,0.0329020605762893
0.8796459430051424,0.9424777960769379,0.9110618695410402,0.04895596258314212,0.03787887645587131,0.13369015219719282,0.08850159467085113
0.9424777960769379,1.0053096491487343,0.9738937226128361,0.04940159553253283,0.03972507379573674,0.14880987179092087,0.0681633421737248
1.0053096491487343,1.0681415022205298,1.036725575684632,0.04319456516601031,0.03323155211758793,0.1615422672382747,0.09433947355604741
1.0681415022205298,1.1309733552923262,1.099557428756428,0.0305258570333112,0.0264197205532544,0.13926057520540724,0.03230610867942518
1.1309733552923262,1.1938052083641217,1.162389281828224,0.01782531797565643,0.015915494309189624,0.12016198203438166,0.0251922132231844
1.1938052083641217,1.2566370614359172,1.2252211349000195,0.009326461012263094,0.00849887396110726,0.07002817496043434,0.007356131911329085
1.2566370614359172,1.3194689145077136,1.2880529879718154,0.004233513019218342,0.0038833806114422133,0.054908455366703426,0.0016561892260198534
1.3194689145077136,1.3823007675795091,1.3508848410436114,0.0012732369982611732,0.001432394487827066,0.049338032358487834,0.00161708713874437
1.3823007675795091,1.4451326206513055,1.4137166941154073,0.0005729566492175199,0.0004456338406573032,0.03819718634205456,0.0002644244552656739
1.4451326206513055,1.507964473723101,1.4765485471872033,3.1830924956529336e-05,0.000127323954473517,0.02148591731740599,3.29352972863676e-05
1.507964473723101,1.5707963267948966,1.5393804002589988,6.366184991305867e-05,0.0,0.015915494309189624,1.2556837019229355e-05
1.5707963267948966,1.633628179866693,1.6022122533307948,3.183092495652888e-05,3.1830988618378796e-05,0.014323944878270458,2.4626021365347277e-05
1.633628179866693,1.6964600329384885,1.6650441064025907,0.0,3.183098861837925e-05,0.007161972439135331,1.0177811574731905e-06
1.6964600329384885,1.7592918860102849,1.7278759594743867,0.0,0.0,0.00954929658551364,3.5638561172574017e-06
1.7592918860102849,1.8221237390820804,1.7907078125461826,0.0,0.0,0.005570423008216368,8.489519239409207e-08
1.8221237390820804,1.8849555921538759,1.8535396656179781,0.0,0.0,0.00636619772367585,6.238900259938967e-08
1.8849555921538759,1.9477874452256723,1.916371518689774,0.0,0.0,0.00318309886183788,3.026792532362963e-10
1.9477874452256723,2.0106192982974678,1.97920337176157,0.0,0.0,0.0023873241463784434,3.850697552847905e-09
2.0106192982974678,2.073451151369264,2.042035224833366,0.0,0.0,0.00238732414637841,1.5743568975761983e-10
2.073451151369264,2.1362830044410597,2.104867077905162,0.0,0.0,0.0007957747154594812,5.300924469105895e-15
2.1362830044410597,2.199114857512856,2.167698930976958,0.0,0.0,0.00079577471545947,2.598159779791066e-11
2.199114857512856,2.2619467105846516,2.230530784048754,0.0,0.0,0.0023873241463784434,6.988915517551516e-11
2.2619467105846516,2.324778563656447,2.2933626371205493,0.0,0.0,0.0023873241463784434,3.42298362718398e-11
2.324778563656447,2.3876104167282435,2.3561944901923453,0.0,0.0,0.00159154943091894,5.7002607791117925e-11
2.3876104167282435,2.450442269800039,2.4190263432641412,0.0,0.0,0.003183098861837925,9.715870092193662e-10
2.450442269800039,2.5132741228718354,2.481858196335937,0.0,0.0,0.00318309886183788,2.3145249811974442e-10
2.5132741228718354,2.576105975943631,2.544690049407733,0.0,0.0,0.0023873241463784434,3.906737159360469e-09
2.576105975943631,2.6389378290154264,2.6075219024795286,0.0,0.0,0.003978873577297406,1.5683827556995383e-09
2.6389378290154264,2.701769682087223,2.6703537555513246,0.0,0.0,0.00318309886183788,1.8931580290978688e-09
2.701769682087223,2.7646015351590183,2.7331856086231205,0.0,0.0,0.003978873577297406,1.479605604434029e-06
2.7646015351590183,2.8274333882308147,2.7960174616949165,0.0,0.0,0.00238732414637841,1.2146709725066912e-08
2.8274333882308147,2.89026524130261,2.8588493147667124,3.1830924956529336e-05,0.0,0.005570423008216368,1.6344612353019473e-07
2.89026524130261,2.9530970943744057,2.921681167838508,6.366184991305867e-05,3.183098861837925e-05,0.003183098861837925,1.9787672701537744e-07
2.9530970943744057,3.015928947446202,2.984513020910304,0.00015915462478264443,6.366197723675759e-05,0.00636619772367576,9.92665958143177e-06
3.015928947446202,3.0787608005179976,3.0473448739821,0.0004456329493914107,0.00031830988618379244,0.00636619772367585,0.00015973967255885415
3.0787608005179976,3.141592653589793,3.1101767270538954,0.0014005606980872906,0.000763943726841102,0.015915494309189624,0.0007148096637743882
