bin_left,bin_right,bin_center,reference_density,proposal_density,reweighted_density
-279.17901364644365,-278.88368097941077,-279.0313473129272,0.0020586912721535337,0.0060948218769155,0.00033270283783967236
-278.88368097941077,-278.5883483123779,-278.73601464589433,0.0018555309492427798,0.007787827953836471,0.0003333959820404391
-278.5883483123779,-278.29301564534506,-278.44068197886145,0.002038375239862287,0.0049097176230717635,0.0007496244443137748
-278.29301564534506,-277.9976829783122,-278.1453493118286,0.001699774701678683,0.006433423092299694,8.730489196723243e-05
-277.9976829783122,-277.7023503112793,-277.85001664479574,0.001408578238841377,0.004063214584610333,0.00012006659009789504
-277.7023503112793,-277.4070176442464,-277.55468397776286,0.00139503421731462,0.005248318838455013,0.00021768383922618915
-277.4070176442464,-277.11168497721354,-277.25935131073,0.0011106097652395647,0.005586920053839208,4.9309997559935005e-05
-277.11168497721354,-276.81635231018066,-276.9640186436971,0.0010970657437128076,0.0060948218769155,0.0003019201261212582
-276.81635231018066,-276.5210196431478,-276.6686859766642,0.001191873894404242,0.005925521269223402,0.0003366639011997273
-276.5210196431478,-276.2256869761149,-276.37335330963134,0.0009074494423310665,0.005417619446147111,0.0002054120687163153
-276.2256869761149,-275.930354309082,-276.07802064259846,0.0010293456360763909,0.005079018230762916,0.00012872676148716772
