psi,reference_free_energy_kj_mol,implicit_reference_free_energy_kj_mol,proposal_free_energy_kj_mol,reweighted_free_energy_kj_mol
-0.9314269676472251,8.204010707621121,7.471606884079779,3.821956757845804,5.8937161849596915
-0.8998531721337599,7.722618695979079,6.988231557406692,3.6539249629221624,5.625522643035167
-0.8682793766202943,7.260663896596489,6.524056830674301,3.4898392143029957,5.368578253232782
-0.8367055811068291,6.818440546929695,6.080105610345537,3.330073999934023,5.123069092454333
-0.805131785593364,6.3968727834306085,5.65698996709169,3.1750355767698837,4.889159320841079
-0.7735579900798988,5.9972785785444165,5.254935548753494,3.0251515992652687,4.666988892909208
-0.7419841945664336,5.620965895289468,4.873884463261213,2.880859519566001,4.4566715910893695
-0.7104103990529684,5.268867564390414,4.513670469956262,2.7425945656274537,4.258293405265938
-0.6788366035395028,4.941359042736266,4.1742154696796625,2.6107780212564045,4.071911270723344
-0.6472628080260376,4.638290518169177,3.855674270303453,2.4858064040574313,3.8975521690937245
-0.6156890125125725,4.3591691526034015,3.558470233507932,2.3680419861056743,3.7352125919561394
-0.5841152169991073,4.103387145967893,3.2832112715187565,2.2578049488267595,3.584858364074957
-0.5525414214856421,3.8704070950408314,3.0305282014420705,2.1553673242819444,3.446424822233816
-0.5209676259721765,3.6598618460011845,2.80090670098915,2.0609487599112093,3.319817345529238
-0.4893938304587113,3.4715693808128325,2.5945761475179583,1.9747140567196493,3.204912233126262
-0.45782003494524615,3.3054846695303484,2.4114819837421377,1.8967723707642274,3.1015579251552876
-0.42624623943178097,3.1616116467655027,2.2513261726942972,1.8271779299936501,3.0095765609991703
-0.3946724439183158,3.0398949215675395,2.1136355443294685,1.7659320966125536,2.9287658661246305
-0.3630986484048506,2.9401141304137557,1.9978201657248178,1.7129865925232648,2.858901353419349
-0.331524852891385,2.8618106537177925,1.9032063349858541,1.6682476962881274,2.7997388174494056
-0.2999510573779198,2.8042733969628912,1.8290537749283682,1.6315812103877707,2.7510170901123785
-0.26837726186445465,2.7665895803654252,1.7745775663180567,1.6028179853460311,2.712461014058076
-0.23680346635098948,2.7477360795460246,1.7389869705839813,1.5817597727158115,2.683784576504125
-0.2052296708375243,2.746666468419934,1.7215335353414756,1.5681851640353364,2.6646941315196297
-0.17365587532405868,2.7623540053716966,1.7215447975055365,1.5618553611461035,2.65489162461035
-0.1420820798105935,2.7937792434653104,1.7384196957948772,1.5625195189120944,2.6540777208734085
-0.11050828429712833,2.839883700238556,1.7715793769427814,1.5699194085411536,2.6619547286010885
-0.07893448878366316,2.8995266785307288,1.8203929177830331,1.5837931716805522,2.6782292055189965
-0.047360693270197984,2.971473146373481,1.8841160470289409,1.6038779740453017,2.702614136215729
-0.015786897756732365,3.0544169756422725,1.961879319209059,1.6299114224228772,2.734830577821086
0.01578689775673281,3.1470247063195926,2.052737603244982,1.6616316783874872,2.77460868722431
0.047360693270197984,3.247982621398767,2.155755716537576,1.6987762821450734,2.8216880671234263
0.07893448878366316,3.356041304295105,2.2700762801438517,1.741079785685195,2.8758173993697977
0.11050828429712833,3.470062930086634,2.394916344837632,1.7882703805134426,2.936753371212944
0.14208207981059395,3.5890753099355113,2.5294762077622397,1.8400657866534205,3.0042589414120013
0.17365587532405913,3.712323946338526,2.672801123792022,1.8961687420873818,3.0781010366008412
0.2052296708375243,3.839301271968332,2.8236802393789278,1.9562624919363352,3.158047811322057
0.23680346635098948,3.9697326629756784,2.9806647227829624,2.0200067215470003,3.2438656451705303
0.26837726186445465,4.103512847479804,3.142230927361576,2.087034404115153,3.335316084813138
0.2999510573779198,4.240605300674841,3.307031623763026,2.1569500373231545,3.432152964520775
0.33152485289138545,4.38093186489339,3.4741196860869534,2.229329718757149,3.534119953440866
0.3630986484048506,4.524286328580145,3.6430369743918245,2.3037234488372667,3.6409487782430126
0.3946724439183158,4.670303352047254,3.813736974455061,2.3796599439723405,3.7523583530419597
0.42624623943178097,4.818501275148169,3.986404128895174,2.4566540841911175,3.8680550118211996
0.45782003494524615,4.968393288974213,4.161281976064744,2.5342169057090445,3.9877339796093056
0.48939383045871176,5.119632607252503,4.338596525087354,2.611867785458836,4.111082136113783
0.5209676259721769,5.272138244562946,4.518584634492918,2.6891481695373605,4.237782019886609
0.5525414214856421,5.42615276686741,4.7015642873437855,2.7656359029713684,4.3675168954697
0.5841152169991073,5.582212839565198,4.887960186920881,2.840958968950484,4.499976566651956
0.6156890125125725,5.7410518781921684,5.078233651908689,2.9148072929969917,4.634863475720401
0.6472628080260376,5.903479883543468,5.272733197060479,2.9869412588139754,4.771898494118544
0.6788366035395033,6.070286352387018,5.471537954755302,3.057195748570508,4.910825698550498
0.7104103990529684,6.242191438986487,5.674376947862334,3.1254788640315017,5.051415351987616
0.7419841945664336,6.419841102975362,5.8806672706241505,3.1917649754335917,5.1934642816193755
0.7735579900798988,6.6038166810475385,6.089646638684039,3.2560823206462794,5.336792869979902
0.805131785593364,6.794617714471149,6.3005211759665825,3.318495956843087,5.4812379481402935
0.8367055811068296,6.99258556713594,6.512544386016782,3.379087367326197,5.626640990389848
0.8682793766202943,7.197765125889697,6.72499587546781,3.4379323792967025,5.772831142622826
0.8998531721337599,7.409741676667699,6.937105775260365,3.4950792140170996,5.919602755952692
0.9314269676472255,7.627517200806848,7.148016966365002,3.5505284606657233,6.066687233977476
0.9630007631606903,7.849482613911289,7.3568532347609095,3.604216558756554,6.2137191429077525
0.9945745586741559,8.0734966591253,7.562877654793126,3.6560040291808136,6.36019670886971
1.0261483541876206,8.297024138332008,7.7656382467447065,3.705669256448414,6.505437099086059
1.0577221497010862,8.51725919092798,7.964971690865997,3.752908140069807,6.648527354972591
1.0892959452145519,8.73119173094699,8.160796724896837,3.7973394427288696,6.788272655871882
1.1208697407280166,8.935650388890362,8.352745202521694,3.8385152044992283,6.923144907475317
1.1524435362414822,9.127415168855846,8.539783828680454,3.875935201232818,7.051236617473425
1.184017331754947,9.303478503668424,8.72001357746077,3.909064135530045,7.170227684799896
1.2155911272684126,9.461431906473518,8.890771538368025,3.93735009124614,7.277375868155925
1.2471649227818782,9.59982015442887,9.049017747603036,3.9602427794079293,7.369544617215844
1.278738718295343,9.718233191205423,9.191828594731257,3.977210260571015,7.443283273210131
1.3103125138088085,9.816978047897813,9.316736225842115,3.987753129091028,7.494972341406513
1.3418863093222733,9.896378663259885,9.421730426810385,3.9914155466291517,7.521038452588257
1.3734601048357389,9.955971214192848,9.504955512463779,3.987792953347646,7.518228789241078
1.4050339003492045,9.99394973029117,9.564348411602072,3.976536694863931,7.483915152367084
1.4366076958626692,10.007113197738912,9.597512650135462,3.957356117271395,7.416379564462302
1.4681814913761349,9.991340268300405,9.601959068044676,3.9300188595033925,7.315025171999519
1.4997552868895996,9.942406003471026,9.575581423366607,3.89435010158853,7.180465337115029
1.5313290824030652,9.85686071061121,9.517068219665875,3.8502314308074705,7.014470167983955
1.56290287791653,9.732725672051869,9.426010082475987,3.79759981156044,6.819784274859638
1.5944766734299956,9.569859811287168,9.302695570548051,3.7364469449952047,6.599858500247366
1.6260504689434612,9.369950384275297,9.147802703172374,3.666819131162673,6.358551236133412
1.657624264456926,9.136165932961704,8.962222401428042,3.5888176307001824,6.099849854125168
1.6891980599703915,8.872588329228236,8.747099413936729,3.5025994706392236,5.827645816081988
1.7207718554838562,8.583593086763035,8.503995000792793,3.4083786325345002,5.545577128396083
1.7523456509973219,8.273340076412486,8.235007243299652,3.306427569229208,5.256935785457989
1.7839194465107875,7.9454698856598815,7.942753212388655,3.1970789865868747,4.964628489363985
1.8154932420242522,7.603013768554564,7.630232499452382,3.08072777728405,4.67117570638781
1.8470670375377178,7.2484632735404535,7.300649744690222,2.9578329037587396,4.3787349804045395
1.8786408330511826,6.883930352194142,6.9572495544942194,2.8289189159497417,4.089137248016547
1.9102146285646482,6.511347738155006,6.603167033252782,2.6945766905950403,3.8039281715816577
1.9417884240781138,6.1326785460206095,6.241284921680559,2.5554629302109646,3.5244094018088457
1.9733622195915785,5.750096367378615,5.874119920935944,2.4122979900705603,3.2516768966710026
2.004936015105044,5.366071957380277,5.50378917000878,2.2658617203634135,2.98665495126312
2.036509810618509,4.983302489526156,5.132090027189976,2.1169872053447953,2.7301255564525455
2.0680836061319745,4.604476044517588,4.760667775100554,1.9665525191155828,2.482753255337492
2.09965740164544,4.231955802770311,4.391193041802354,1.8154708552745402,2.2451059417301917
2.131231197158905,3.8675304696787878,4.025466638937683,1.6646795821305218,2.017672148538961
2.1628049926723705,3.512358218230237,3.6654169364809475,1.5151288943963952,1.8008753790638643
2.194378788185835,3.1671369388305584,3.313017484654639,1.3677707614785806,1.5950859884915158
2.225952583699301,2.832421095651316,2.9701879788897854,1.22354881514204,1.400631055530174
2.2575263792127664,2.5089410919435857,2.6387335818059605,1.083389693799724,1.2178026120036467
2.289100174726231,2.197797190369245,2.3203411358393273,0.9481961937534404,1.0468645302412019
2.320673970239697,1.9004781144705736,2.0166139143480843,0.8188423978274908,0.8880583083669542
2.3522477657531615,1.618741498608589,1.7291094129906592,0.6961707834701876,0.7416079434441296
2.383821561266627,1.3544408172229496,1.4593510354769457,0.5809911727958557,0.6077240416988192
2.415395356780092,1.1093774906483955,1.2088052238256082,0.4740812852632683,0.48660728283874
2.4469691522935575,0.8852177555646249,0.9788369788332104,0.37618859148615136,0.3784513305962687
2.478542947807023,0.6834723301695653,0.770668202017241,0.2880331404081222,0.2834452628120465
2.510116743320488,0.5055127084646113,0.5853611938381168,0.21031103492436976,0.20177558044853372
2.5416905388339535,0.3525945468669982,0.4238371313164623,0.14369825499346667,0.1336278448198751
2.573264334347418,0.22586931119203968,0.2869235245423011,0.08885456463942565,0.0791879851256947
2.604838129860884,0.12638072408144707,0.1754127947558326,0.046427283484467896,0.03864331330460091
2.6364119253743494,0.05505470806652635,0.09011075343580988,0.017054749642074762,0.012183279645641587
2.667985720887814,0.012695880006191373,0.031859444162682715,0.001369345587695081,0.0
2.69955951640128,0.0,0.0015306632622155147,0.0,0.0022885834326247245
2.7311333119147445,0.017584209734717193,0.0,0.013574115519065844,0.019247287450956607
2.76270710742821,0.06603173595485057,0.028122420808738946,0.04271890453038951,0.05107752634700602
2.7942809029416757,0.14595008556076033,0.08673711847796006,0.0880621424370307,0.09798375656105951
2.8258546984551405,0.2580526601609783,0.1767311490931286,0.1502323705448403,0.1601732612570248
2.857428493968606,0.40328900525604605,0.29918800824955694,0.22985859880186799,0.23785585446866775
2.889002289482071,0.5830593103499698,0.4556366765097982,0.32756957232887207,0.33124352324911555
2.9205760849955364,0.7995414271440701,0.6483949228492097,0.44399267508388696,0.4405500242668332
2.952149880509002,1.0561226664722065,0.8809661253138062,0.5797525492894089,0.56599044928818
2.983723676022467,1.357866400861134,1.15840895683484,0.7354695106774287,0.7077807720179696
3.0152974715359324,1.7118813809928906,1.4875736400403503,0.9117578375484052,0.8661373868839268
3.046871267049397,2.1274436082319514,1.8771102418553252,1.1092240065963297,1.041276648585272
3.0784450625628628,2.6157768815844507,2.3372110639559875,1.328464941021524,1.2334144196124797
3.1100188580763284,3.1895116328403827,2.8791293644632834,1.5700663273075104,1.4427656314995891
3.141592653589793,3.861951182939099,3.5145810556196793,1.8346010468605118,1.6695438643045075
