bin_left,bin_right,bin_center,reference_density,implicit_reference_density,proposal_density,reweighted_density
-1.82212373908208,-1.759291886010284,-1.790707812546182,0.00015915462478264554,0.0004138028520389273,0.007957747154594757,9.935834724815218e-05
-1.759291886010284,-1.6964600329384882,-1.7278759594743862,0.00012732369982611688,0.00031830988618379135,0.011140846016432698,0.000161777939892707
-1.6964600329384882,-1.6336281798666923,-1.6650441064025903,0.00015915462478264554,0.00031830988618379027,0.011140846016432658,0.0001143218515743502
-1.6336281798666923,-1.5707963267948963,-1.6022122533307943,0.0005092947993044658,0.0004774648292756854,0.017507043740108464,0.0002552670532727202
-1.5707963267948963,-1.5079644737231006,-1.5393804002589984,0.0003819710994783507,0.0006366197723675827,0.006366197723675827,3.5514316509730886e-05
-1.5079644737231006,-1.4451326206513047,-1.4765485471872026,0.0003183092495652911,0.0008594366926962337,0.019098593171027415,0.0006042910461834078
-1.4451326206513047,-1.3823007675795087,-1.4137166941154067,0.0007957731239132278,0.0010822536130248867,0.02864788975654112,0.0008964323834933086
-1.3823007675795087,-1.319468914507713,-1.350884841043611,0.0010822514485219936,0.0017507043740108525,0.03023943918746018,0.00316121330962546
-1.319468914507713,-1.256637061435917,-1.288052987971815,0.002291826596870096,0.002705634032562217,0.03342253804929798,0.004634479914531682
-1.256637061435917,-1.1938052083641213,-1.225221134900019,0.0028011213961745716,0.0038833806114422545,0.03501408748021705,0.001421185111295873
-1.1938052083641213,-1.1309733552923253,-1.1623892818282233,0.004774638743479366,0.005252113122032539,0.05092958178940644,0.004393998458537579
-1.1309733552923253,-1.0681415022205294,-1.0995574287564274,0.006843648865653759,0.0091036627448564,0.0684366255295149,0.011280974274603246
-1.0681415022205294,-1.0053096491487334,-1.0367255756846314,0.01215941333339412,0.01400563499208677,0.06047887837492014,0.015051618951899682
-1.0053096491487334,-0.9424777960769379,-0.9738937226128357,0.02056277752191795,0.02237718499872061,0.07321127382227227,0.02244380551357831
-0.9424777960769379,-0.879645943005142,-0.91106186954104,0.032021910506268285,0.03533239736640072,0.11618310845708342,0.04132510849231306
-0.879645943005142,-0.816814089933346,-0.848230016469244,0.04519991343827134,0.0522028213341416,0.07321127382227176,0.019382532833769086
-0.816814089933346,-0.7539822368615501,-0.7853981633974481,0.06713142073331989,0.07817690804673888,0.11300000959524552,0.07043948269469648
-0.7539822368615501,-0.6911503837897541,-0.7225663103256521,0.09628854799350056,0.11007155864235467,0.14164789935178665,0.06925847699941906
-0.6911503837897541,-0.6283185307179586,-0.6597344572538564,0.12974285012281356,0.14572226589494022,0.17188733853924792,0.0823633411899335
-0.6283185307179586,-0.5654866776461627,-0.5969026041820606,0.16259236467795068,0.19085860775580063,0.16870423967740883,0.1281726924610444
-0.5654866776461627,-0.5026548245743667,-0.5340707511102647,0.1998982087270028,0.24166086559073355,0.23554931577600477,0.24411241840997763
-0.5026548245743667,-0.43982297150257077,-0.47123889803846875,0.23777700942527244,0.2949777715265184,0.2371408652069237,0.21539133554847587
-0.43982297150257077,-0.3769911184307748,-0.4084070449666728,0.2663611800362356,0.33206087326693,0.2435070629305995,0.2633228265897703
-0.3769911184307748,-0.31415926535897887,-0.34557519189487684,0.2973326700189384,0.3740459472545719,0.27533805154897856,0.26335429002837346
-0.31415926535897887,-0.25132741228718336,-0.2827433388230811,0.3039535024098986,0.39161665297191994,0.27215495268714257,0.2962775752586249
-0.25132741228718336,-0.1884955592153874,-0.21991148575128538,0.3090464504029411,0.40418989347617684,0.28170424927265436,0.26844719199244726
-0.1884955592153874,-0.12566370614359146,-0.15707963267948943,0.30497209200850545,0.40075214670539194,0.2514648100851943,0.2640455538764358
-0.12566370614359146,-0.06283185307179551,-0.09424777960769348,0.2901070500538063,0.3898341176092879,0.2832957987035733,0.23973998518852394
-0.06283185307179551,4.440892098500626e-16,-0.03141592653589753,0.2713586352544107,0.3686346791894475,0.2371408652069237,0.18660918918973354
4.440892098500626e-16,0.06283185307179595,0.0314159265358982,0.24719896321240684,0.33355692973199613,0.26738030439438565,0.26033014441127594
0.06283185307179595,0.1256637061435919,0.09424777960769393,0.2279730845386615,0.30580030765676725,0.2116760743122205,0.2162895093842526
0.1256637061435919,0.18849555921538785,0.15707963267948988,0.2027311610481339,0.27581551637825424,0.24987326065427531,0.22405046625616357
0.18849555921538785,0.2513274122871838,0.21991148575128583,0.1863382346955214,0.23574030170771507,0.21485917317405842,0.16940815138839954
0.2513274122871838,0.31415926535897976,0.2827433388230818,0.16507517682455997,0.20129917202262895,0.2116760743122205,0.1863896335551678
0.31415926535897976,0.3769911184307757,0.34557519189487773,0.1493825308209911,0.183919452236994,0.14483099821362455,0.10233101988566284
0.3769911184307757,0.4398229715025712,0.40840704496667346,0.1317481983950749,0.15890029518294918,0.1941690305721134,0.16292629615310406
0.4398229715025712,0.5026548245743672,0.4712388980384692,0.11452766799359174,0.1359819833777152,0.15278874536821932,0.10429872464412725
0.5026548245743672,0.5654866776461631,0.5340707511102651,0.1037688153582849,0.11748817899043698,0.13846480048994875,0.1092688086928521
0.5654866776461631,0.6283185307179591,0.5969026041820611,0.09129109277532549,0.10405550179348103,0.12414085561167819,0.059094847724652864
0.6283185307179591,0.691150383789755,0.659734457253857,0.0801502690405403,0.08829916242738342,0.12573240504259714,0.06412836045193077
0.691150383789755,0.7539822368615505,0.7225663103256528,0.0696460638048862,0.072097189220629,0.12414085561167906,0.06859133751988418
0.7539822368615505,0.8168140899333465,0.7853981633974485,0.06044692649244878,0.06254789263511479,0.11300000959524552,0.056532064299358
0.8168140899333465,0.8796459430051424,0.8482300164692445,0.05182074582922939,0.05334873692440324,0.11618310845708342,0.05828960047086424
0.8796459430051424,0.9424777960769379,0.9110618695410402,0.04360836719044519,0.043735778361653085,0.127323954473517,0.087359222946261
0.9424777960769379,1.0053096491487343,0.9738937226128361,0.0339317660036598,0.03523690440054533,0.11140846016432579,0.04200885225229172
1.0053096491487343,1.0681415022205298,1.036725575684632,0.029984731309050633,0.033263383106206315,0.08594366926962396,0.024987505651315942
1.0681415022205298,1.1309733552923262,1.099557428756428,0.02371403909261402,0.026897185382530085,0.09390141642421745,0.02702693802180409
1.1309733552923262,1.1938052083641217,1.162389281828224,0.021294888795918124,0.023841410475166056,0.07321127382227227,0.026047042447986307
1.1938052083641217,1.2566370614359172,1.2252211349000195,0.0177934870506999,0.0185574663645151,0.0970845152860567,0.026934373411924808
1.2566370614359172,1.3194689145077136,1.2880529879718154,0.017125037626612542,0.018398311421422946,0.08276057040778487,0.012728349375846063
1.3194689145077136,1.3823007675795091,1.3508848410436114,0.016902221151917078,0.016297466172610176,0.07957747154594812,0.021386583661603748
1.3823007675795091,1.4451326206513055,1.4137166941154073,0.014896872879655517,0.015565353434387233,0.07480282325319017,0.008003867587022229
1.4451326206513055,1.507964473723101,1.4765485471872033,0.014546732705133906,0.015056057616493385,0.10026761414789463,0.015870412825296377
1.507964473723101,1.5707963267948966,1.5393804002589988,0.01636109542765608,0.01562901541162421,0.09071831756238086,0.021895897101069987
1.5707963267948966,1.633628179866693,1.6022122533307948,0.01626560265278626,0.017156902865306172,0.09071831756237957,0.01918859562137641
1.633628179866693,1.6964600329384885,1.6650441064025907,0.02154953619557036,0.019512396023066477,0.08116902097686708,0.018141225782864683
1.6964600329384885,1.7592918860102849,1.7278759594743867,0.025241923490527406,0.022663663896285702,0.10663381187156896,0.02636458611894446
1.7592918860102849,1.8221237390820804,1.7907078125461826,0.0321174032811381,0.028074931961410497,0.10026761414789463,0.02012548182297835
1.8221237390820804,1.8849555921538759,1.8535396656179781,0.044276816614532304,0.03670112987699128,0.11936620731892217,0.05265590353950656
1.8849555921538759,1.9477874452256723,1.916371518689774,0.058027776195752154,0.047300849086910894,0.14642254764454246,0.04289925132245126
1.9477874452256723,2.0106192982974678,1.97920337176157,0.079195341291845,0.06464873788392825,0.13846480048994972,0.06816276092401002
2.0106192982974678,2.073451151369264,2.042035224833366,0.10434177200750168,0.08807634550705414,0.16552114081556973,0.10202799425024327
2.073451151369264,2.1362830044410597,2.104867077905162,0.1496690091456009,0.11627860142293939,0.1655211408155721,0.15183900767300007
2.1362830044410597,2.199114857512856,2.167698930976958,0.20721932146700303,0.16074649252281295,0.2196338214668137,0.18775735742775884
2.199114857512856,2.2619467105846516,2.230530784048754,0.2641966771391935,0.2159414267870848,0.23873241463784434,0.23231963443236486
2.2619467105846516,2.324778563656447,2.2933626371205493,0.35169988984469264,0.28670171448574194,0.3008028424436839,0.3816093363967555
2.324778563656447,2.3876104167282435,2.3561944901923453,0.45524588872827615,0.3725817217781238,0.343774677078491,0.5284003499829686
2.3876104167282435,2.450442269800039,2.4190263432641412,0.5677682084496137,0.4703028568365534,0.380380313989632,0.5786240116005308
2.450442269800039,2.5132741228718354,2.481858196335937,0.7005349964432878,0.583016387534226,0.45040848895006,0.6799767299697859
2.5132741228718354,2.576105975943631,2.544690049407733,0.8116567554665415,0.6777454096625309,0.47905637870660767,0.7553457984029514
2.576105975943631,2.6389378290154264,2.6075219024795286,0.909759666182565,0.7648349945224167,0.5745493445617454,0.8389296336668259
2.6389378290154264,2.701769682087223,2.6703537555513246,0.9552778888703883,0.8203800696614768,0.5777324434235752,1.0385205704127451
2.701769682087223,2.7646015351590183,2.7331856086231205,0.9557553527447499,0.8344493666308119,0.5602253996834747,0.8531934951163905
2.7646015351590183,2.8274333882308147,2.7960174616949165,0.900719683494898,0.8068837304872841,0.6207042780583866,1.0411311253288125
2.8274333882308147,2.89026524130261,2.8588493147667124,0.8025531109289741,0.7277200617933863,0.5331690593578524,0.7850849198534093
2.89026524130261,2.9530970943744057,2.921681167838508,0.6677173128131159,0.6214682217852365,0.5618169491143937,0.7981697427664074
2.9530970943744057,3.015928947446202,2.984513020910304,0.5168705594441161,0.4964679294808541,0.42653524748627586,0.5363802540884948
3.015928947446202,3.0787608005179976,3.0473448739821,0.38722320209617933,0.3728363696870761,0.3326338310620632,0.44404525806962825
3.0787608005179976,3.141592653589793,3.1101767270538954,0.26524709766275895,0.2717093188464853,0.25146481008519606,0.24137227758477198
