bin_left,bin_right,bin_center,reference_density,proposal_density,reweighted_density
-299.8523003387451,-299.55696767171224,-299.7046340052287,0.06766593155049556,0.03690753247687719,0.040799280401136305
-299.55696767171224,-299.26163500467936,-299.4093013381958,0.06746277122758539,0.03927774098456655,0.05014822508578754
-299.26163500467936,-298.9663023376465,-299.1139686711629,0.06703613454947506,0.03724613369226139,0.034079161785806174
-298.9663023376465,-298.6709696706136,-298.81863600413004,0.06580362859048866,0.04029354463071914,0.04896237127225598
-298.6709696706136,-298.3756370035807,-298.52330333709716,0.06465238676066638,0.03419872275380363,0.03336536799912785
-298.3756370035807,-298.08030433654784,-298.2279706700643,0.0631083683065518,0.03656893126149299,0.03340445030248775
-298.08030433654784,-297.78497166951496,-297.9326380030314,0.06346051286626252,0.02844250209227233,0.019299072713927286
-297.78497166951496,-297.4896390024821,-297.6373053359985,0.060765252582325464,0.029119704523040718,0.025237722162678656
-297.4896390024821,-297.1943063354492,-297.34197266896564,0.059390534397302484,0.035553127615340414,0.030507760844645692
-297.1943063354492,-296.8989736684163,-297.04664000193276,0.058672701256354286,0.02539509115381458,0.02192441478980506
-296.8989736684163,-296.6036410013835,-296.75130733489993,0.056830714328649196,0.02471788872305095,0.02359136246815976
-296.6036410013835,-296.3083083343506,-296.45597466786705,0.05657337791961973,0.03081271059996169,0.0320673037442802
-296.3083083343506,-296.01297566731773,-296.1606420008342,0.05450791463670319,0.028781103307656524,0.025224778223716198
-296.01297566731773,-295.71764300028485,-295.8653093338013,0.05190069049269344,0.03148991303073008,0.026210338596718088
-295.71764300028485,-295.42231033325197,-295.5699766667684,0.05139956169618313,0.02844250209227233,0.014879131362522514
-295.42231033325197,-295.1269776662191,-295.27464399973553,0.04826412071260805,0.030474109384577498,0.019591295057070735
-295.1269776662191,-294.8316449991862,-294.97931133270265,0.04811513647580771,0.027765299661503942,0.022143361887695383
-294.8316449991862,-294.53631233215333,-294.68397866566977,0.04676750633383937,0.02607229358458297,0.01622936283408197
-294.53631233215333,-294.24097966512045,-294.3886459986369,0.04481039522314103,0.02844250209227233,0.02466115007791933
-294.24097966512045,-293.94564699808757,-294.093313331604,0.04264335177876968,0.027088097230735554,0.018905478329263037
-293.94564699808757,-293.6503143310547,-293.7979806645711,0.04120768549687441,0.02844250209227233,0.03304822173269274
-293.6503143310547,-293.3549816640218,-293.50264799753825,0.03925057438617569,0.023363483861509413,0.01804672733144208
-293.3549816640218,-293.0596489969889,-293.20731533050537,0.03748985158762434,0.020654674138435858,0.009033890247351968
-293.0596489969889,-292.76431632995605,-292.9119826634725,0.036365697800856515,0.019300269276899082,0.008674504296095325
-292.76431632995605,-292.46898366292316,-292.6166499964396,0.03507224374499821,0.018961668061514888,0.01308339702003369
-292.46898366292316,-292.1736509958903,-292.3213173294067,0.03320994078499093,0.020316072923051664,0.010495654196050686
-292.1736509958903,-291.8783183288574,-292.02598466237384,0.03180813455691255,0.0240406862922778,0.009583115080554873
-291.8783183288574,-291.5829856618245,-291.73065199534096,0.029695267198651617,0.019300269276899082,0.0081302980911508
-291.5829856618245,-291.28765299479164,-291.4353193283081,0.029072242208394102,0.01591425712305714,0.004026533196760135
-291.28765299479164,-290.99232032775876,-291.1399866612752,0.02798872048620918,0.018284465630746496,0.008893190495236923
-290.99232032775876,-290.6969876607259,-290.8446539942423,0.026654634365767222,0.01591425712305714,0.004060880380105807
-290.6969876607259,-290.40165499369306,-290.54932132720944,0.02450790695369185,0.01557565590767594,0.005648823163325782
-290.40165499369306,-290.1063223266602,-290.2539886601766,0.023160276811718797,0.01693006076920972,0.004941000769445084
-290.1063223266602,-289.8109896596273,-289.95865599314374,0.021284429830185504,0.014898453476904553,0.0062822800747549205
-289.8109896596273,-289.5156569925944,-289.66332332611086,0.02070880891527352,0.014221251046136165,0.00615956330546879
-289.5156569925944,-289.22032432556153,-289.367990659078,0.019557567085451803,0.017945864415362302,0.006350918862752039
-289.22032432556153,-288.92499165852865,-289.0726579920451,0.018419869277155717,0.014221251046136165,0.004374178743610014
-288.92499165852865,-288.6296589914958,-288.7773253250122,0.01801354863133684,0.01591425712305714,0.006236305840274058
-288.6296589914958,-288.3343263244629,-288.48199265797933,0.016557566317149934,0.012866846184599387,0.00488953406661161
-288.3343263244629,-288.03899365743,-288.18665999094645,0.015494360627255148,0.015237054692288749,0.0065307933905370714
-288.03899365743,-287.74366099039713,-287.8913273239136,0.015352148401218183,0.01151244132306261,0.004310996081406331
-287.74366099039713,-287.44832832336425,-287.5959946568807,0.01420090657139647,0.015575655907672943,0.00647458649285624
-287.44832832336425,-287.15299565633137,-287.3006619898478,0.013489845441211649,0.016252858338441332,0.002971429080585588
-287.15299565633137,-286.8576629892985,-287.00532932281493,0.012480815837426147,0.010158036461525832,0.003031852613573381
-286.8576629892985,-286.5623303222656,-286.70999665578205,0.01209481122389703,0.010835238892294222,0.0036391346293051354
-286.5623303222656,-286.26699765523273,-286.41466398874917,0.010902937329493914,0.0071106255230680825,0.000684476707689834
-286.26699765523273,-285.97166498819985,-286.1193313217163,0.010408580543746231,0.016591459553825526,0.0038748006367305015
-285.97166498819985,-285.67633232116697,-285.8239986546834,0.009995487887163224,0.011851042538446804,0.004617620264185861
-285.67633232116697,-285.3809996541341,-285.5286659876505,0.00936569088614233,0.011173840107678416,0.0036466120434439846
-285.3809996541341,-285.0856669871012,-285.23333332061765,0.008654629755957889,0.01151244132306261,0.009330495388116247
-285.0856669871012,-284.7903343200684,-284.9380006535848,0.008167044980976283,0.011512441323064825,0.002951625241525508
-284.7903343200684,-284.4950016530355,-284.64266798655194,0.00716478738795221,0.012528244969215193,0.0019089706350571044
-284.4950016530355,-284.1996689860026,-284.34733531951906,0.006873590925115656,0.007787827953836471,0.0019332444158626982
-284.1996689860026,-283.90433631896974,-284.0520026524862,0.00656207842998671,0.010835238892294222,0.001580788905240543
-283.90433631896974,-283.60900365193686,-283.7566699854533,0.005823929256748377,0.01151244132306261,0.0011068830794768313
-283.60900365193686,-283.313670984904,-283.4613373184204,0.0057291211060565665,0.007787827953836471,0.0014547953106140452
-283.313670984904,-283.0183383178711,-283.16600465138754,0.005322800460237691,0.009819435246141638,0.0006730408437642025
-283.0183383178711,-282.7230056508382,-282.87067198435466,0.005241536331072637,0.0060948218769155,0.000925184231206804
-282.7230056508382,-282.42767298380534,-282.5753393173218,0.004374718953324849,0.010835238892294222,0.0009332146929710748
-282.42767298380534,-282.13234031677246,-282.2800066502889,0.004469527104015908,0.005756220661531305,0.00038180414909644414
-282.13234031677246,-281.8370076497396,-281.984673983256,0.004266366781105906,0.005079018230762916,0.00166860649168379
-281.8370076497396,-281.5416749827067,-281.68934131622314,0.003643341790849519,0.00846503038460486,0.0009729365415612334
-281.5416749827067,-281.2463423156738,-281.39400864919025,0.00371783390924969,0.005417619446147111,0.00027183596764419356
-281.2463423156738,-280.95100964864093,-281.0986759821574,0.0031693010373927224,0.004401815799994527,0.0003430905422807658
-280.95100964864093,-280.65567698160805,-280.8033433151245,0.003101580929756682,0.005079018230762916,0.00045683534976314016
-280.65567698160805,-280.3603443145752,-280.5080106480916,0.002803612456155621,0.008803631599989054,0.0010005210085815002
-280.3603443145752,-280.0650116475423,-280.21267798105873,0.002681716262409921,0.0071106255230680825,0.00044847616860261793
-280.0650116475423,-279.7696789805094,-279.91734531402585,0.0026343121870636395,0.0074492267384522765,0.00013984981608344745
-279.7696789805094,-279.47434631347653,-279.62201264699297,0.002329571702698825,0.008803631599989054,0.0005910657245531512
-279.47434631347653,-279.17901364644365,-279.3266799799601,0.0022144475197165025,0.005079018230762916,0.000312651795593116
-279.17901364644365,-278.88368097941077,-279.0313473129272,0.0020586912721535337,0.008126429169220666,0.00021079784788386458
-278.88368097941077,-278.5883483123779,-278.73601464589433,0.0018555309492427798,0.005417619446147111,0.00011263773096571406
-278.5883483123779,-278.29301564534506,-278.44068197886145,0.002038375239862287,0.005417619446148153,0.0003807702183461951
-278.29301564534506,-277.9976829783122,-278.1453493118286,0.001699774701678683,0.008126429169220666,0.0012982870524339454
-277.9976829783122,-277.7023503112793,-277.85001664479574,0.001408578238841377,0.006433423092299694,0.00017699788959171483
-277.7023503112793,-277.4070176442464,-277.55468397776286,0.00139503421731462,0.004401815799994527,0.00016055651078366456
-277.4070176442464,-277.11168497721354,-277.25935131073,0.0011106097652395647,0.0074492267384522765,0.0006899598066740224
-277.11168497721354,-276.81635231018066,-276.9640186436971,0.0010970657437128076,0.005079018230762916,5.50419648360058e-05
-276.81635231018066,-276.5210196431478,-276.6686859766642,0.001191873894404242,0.004063214584610333,0.00011059839907572987
-276.5210196431478,-276.2256869761149,-276.37335330963134,0.0009074494423310665,0.004063214584610333,3.6710688352721454e-05
-276.2256869761149,-275.930354309082,-276.07802064259846,0.0010293456360763909,0.004063214584610333,9.956714720888434e-05
