bin_left,bin_right,bin_center,reference_density,implicit_reference_density,proposal_density,reweighted_density
-2.1362830044410592,-2.0734511513692633,-2.104867077905161,0.336771186040078,0.35080932556315525,0.5681831468380656,0.3817003509155119
-2.0734511513692633,-2.0106192982974678,-2.0420352248333655,0.32881345480094804,0.34151467688659093,0.512478916755906,0.3650134295733624
-2.0106192982974678,-1.9477874452256716,-1.9792033717615696,0.32114220188642106,0.3495042550298005,0.587281740009091,0.38098089448117733
-1.9477874452256716,-1.8849555921538759,-1.9163715186897736,0.33183739267181717,0.379902849160355,0.6063803331801226,0.41246497151261957
-1.8849555921538759,-1.82212373908208,-1.853539665617978,0.34141850108373123,0.41026961230228726,0.5936479377327688,0.4031650283786788
-1.82212373908208,-1.759291886010284,-1.790707812546182,0.37181703441721653,0.4558834189924244,0.5840986411472551,0.36986425681822066
-1.759291886010284,-1.6964600329384882,-1.7278759594743862,0.41348371518531457,0.5154710296860318,0.5299859604960127,0.398533961396795
-1.6964600329384882,-1.6336281798666923,-1.6650441064025903,0.47673176307393644,0.5926293460969806,0.557042300821633,0.4540786217806489
-1.6336281798666923,-1.5707963267948963,-1.6022122533307943,0.5443724786065609,0.6789231562414062,0.6382113217984994,0.613587611042619
-1.5707963267948963,-1.5079644737231006,-1.5393804002589984,0.6524384688339794,0.7796045732413417,0.6334366735057447,0.6670309420688412
-1.5079644737231006,-1.4451326206513047,-1.4765485471872026,0.7276231135812989,0.8696862710313517,0.5761408939926603,0.6851297053629883
-1.4451326206513047,-1.3823007675795087,-1.4137166941154067,0.828208836443931,0.9212206416045073,0.5952394871636878,0.8006480686319551
-1.3823007675795087,-1.319468914507713,-1.350884841043611,0.8865867528142084,0.9455713478975706,0.5840986411472572,0.8499754566217266
-1.319468914507713,-1.256637061435917,-1.288052987971815,0.9153300780499511,0.9090612039522865,0.557042300821633,0.9343643271418172
-1.256637061435917,-1.1938052083641213,-1.225221134900019,0.868220309114291,0.8197434498891178,0.49656342244671453,0.8473415119655221
-1.1938052083641213,-1.1309733552923253,-1.1623892818282233,0.7783616079620063,0.6886634387586302,0.4185775003316841,0.7104612901306869
-1.1309733552923253,-1.0681415022205294,-1.0995574287564274,0.64021539365067,0.5373389188668563,0.3326338310620608,0.4874233733691671
-1.0681415022205294,-1.0053096491487334,-1.0367255756846314,0.4823658367912421,0.3794890463083147,0.24509861236151848,0.430820302422236
-1.0053096491487334,-0.9424777960769379,-0.9738937226128357,0.3345111903681668,0.24980959867704033,0.1862112834175186,0.2792519933685912
-0.9424777960769379,-0.879645943005142,-0.91106186954104,0.21259874778465793,0.15049691418769603,0.14801409707546245,0.16478620374957187
-0.879645943005142,-0.816814089933346,-0.848230016469244,0.1218169498086369,0.08126451394272165,0.08753521870054232,0.09474838150888684
-0.816814089933346,-0.7539822368615501,-0.7853981633974481,0.06840465773158105,0.04125296124941921,0.06366197723675805,0.061101675402476435
-0.7539822368615501,-0.6911503837897541,-0.7225663103256521,0.03558697410139955,0.0209447905108934,0.044563384065730634,0.01393373260236744
-0.6911503837897541,-0.6283185307179586,-0.6597344572538564,0.017634332425917252,0.011077184039195978,0.027056340325622364,0.012891291328687842
-0.6283185307179586,-0.5654866776461627,-0.5969026041820606,0.007480267364784341,0.004265352474862789,0.03501408748021693,0.0034442485210952204
-0.5654866776461627,-0.5026548245743667,-0.5340707511102647,0.004074358394435726,0.0018461973398659834,0.019098593171027415,0.0025439823702351726
-0.5026548245743667,-0.43982297150257077,-0.47123889803846875,0.001718869947652572,0.0008912676813146126,0.01432394487827056,0.00036709316731408504
-0.43982297150257077,-0.3769911184307748,-0.4084070449666728,0.0009867586736524024,0.0004456338406573063,0.011140846016432658,0.00014554082197297885
-0.3769911184307748,-0.31415926535897887,-0.34557519189487684,0.0003501401745218202,0.00019098593171027413,0.009549296585513707,6.634963975311863e-06
-0.31415926535897887,-0.25132741228718336,-0.2827433388230811,0.0002546473996522347,9.549296585513774e-05,0.011140846016432737,8.55577197983562e-06
-0.25132741228718336,-0.1884955592153874,-0.21991148575128538,0.00012732369982611645,9.549296585513707e-05,0.009549296585513707,9.518498580916667e-05
-0.1884955592153874,-0.12566370614359146,-0.15707963267948943,6.366184991305823e-05,0.0,0.015915494309189513,4.632394306807596e-06
-0.12566370614359146,-0.06283185307179551,-0.09424777960769348,0.0,0.0,0.023873241463784268,1.2052915194015237e-05
-0.06283185307179551,4.440892098500626e-16,-0.03141592653589753,0.0,0.0,0.011140846016432658,3.80907377526624e-05
4.440892098500626e-16,0.06283185307179595,0.0314159265358982,3.1830924956529336e-05,0.0,0.014323944878270663,4.426893268963211e-06
0.06283185307179595,0.1256637061435919,0.09424777960769393,0.0,0.0,0.015915494309189513,6.413538368602384e-05
0.1256637061435919,0.18849555921538785,0.15707963267948988,3.183092495652911e-05,3.183098861837903e-05,0.007957747154594757,2.583820566358379e-05
0.18849555921538785,0.2513274122871838,0.21991148575128583,3.183092495652911e-05,6.366197723675805e-05,0.007957747154594757,5.159241183551499e-05
0.2513274122871838,0.31415926535897976,0.2827433388230818,9.549277486958733e-05,9.549296585513707e-05,0.020690142601946366,2.6883991880675328e-05
0.31415926535897976,0.3769911184307757,0.34557519189487773,0.00019098554973917466,3.183098861837903e-05,0.015915494309189513,3.911422469801193e-05
0.3769911184307757,0.4398229715025712,0.40840704496667346,0.00047746387434794004,0.00031830988618379244,0.0254647908947034,0.001965499527905061
0.4398229715025712,0.5026548245743672,0.4712388980384692,0.0013687297731307519,0.0004456338406573063,0.022281692032865317,0.0005147602766804565
0.5026548245743672,0.5654866776461631,0.5340707511102651,0.0023236575218266247,0.0009549296585513707,0.03342253804929798,0.009126674725121362
0.5654866776461631,0.6283185307179591,0.5969026041820611,0.004774638743479366,0.0028647889756541122,0.062070427805839094,0.030482843505838037
0.6283185307179591,0.691150383789755,0.659734457253857,0.010090403211219729,0.005984225860255257,0.03342253804929798,0.008870824576835983
0.691150383789755,0.7539822368615505,0.7225663103256528,0.0167112356021779,0.011236338982287875,0.058887328944001616,0.03674417987495794
0.7539822368615505,0.8168140899333465,0.7853981633974485,0.028902479860528435,0.019576058000303098,0.06684507609859595,0.03397859862177741
0.8168140899333465,0.8796459430051424,0.8482300164692445,0.04115738596879214,0.02874338272239626,0.08116902097686651,0.04863741838664575
0.8796459430051424,0.9424777960769379,0.9110618695410402,0.04895596258314212,0.03787887645587131,0.09230986699329982,0.04692700197923449
0.9424777960769379,1.0053096491487343,0.9738937226128361,0.04940159553253283,0.03972507379573674,0.10504226244065003,0.10289903544439552
1.0053096491487343,1.0681415022205298,1.036725575684632,0.04319456516601031,0.03323155211758793,0.08116902097686708,0.06010529741881651
1.0681415022205298,1.1309733552923262,1.099557428756428,0.0305258570333112,0.0264197205532544,0.07957747154594699,0.050352079253057735
1.1309733552923262,1.1938052083641217,1.162389281828224,0.01782531797565643,0.015915494309189624,0.07639437268411019,0.021306147840254225
1.1938052083641217,1.2566370614359172,1.2252211349000195,0.009326461012263094,0.00849887396110726,0.0509295817894068,0.011112355816039627
1.2566370614359172,1.3194689145077136,1.2880529879718154,0.004233513019218342,0.0038833806114422133,0.044563384065730315,0.019548991841410006
1.3194689145077136,1.3823007675795091,1.3508848410436114,0.0012732369982611732,0.001432394487827066,0.04774648292756887,0.002616080513281239
1.3823007675795091,1.4451326206513055,1.4137166941154073,0.0005729566492175199,0.0004456338406573032,0.02546479089470304,0.0004417840928432659
1.4451326206513055,1.507964473723101,1.4765485471872033,3.1830924956529336e-05,0.000127323954473517,0.022281692032865473,8.628815509840227e-05
1.507964473723101,1.5707963267948966,1.5393804002589988,6.366184991305867e-05,0.0,0.02069014260194651,6.350258768108137e-06
1.5707963267948966,1.633628179866693,1.6022122533307948,3.183092495652888e-05,3.1830988618378796e-05,0.00636619772367576,8.038411079510865e-07
1.633628179866693,1.6964600329384885,1.6650441064025907,0.0,3.183098861837925e-05,0.007957747154594812,2.9910707508993294e-07
1.6964600329384885,1.7592918860102849,1.7278759594743867,0.0,0.0,0.00954929658551364,3.9027118846950415e-07
1.7592918860102849,1.8221237390820804,1.7907078125461826,0.0,0.0,0.007957747154594812,5.933091517593576e-08
1.8221237390820804,1.8849555921538759,1.8535396656179781,0.0,0.0,0.007957747154594812,1.3977763890059728e-08
1.8849555921538759,1.9477874452256723,1.916371518689774,0.0,0.0,0.00477464829275682,1.1055496046563295e-07
1.9477874452256723,2.0106192982974678,1.97920337176157,0.0,0.0,0.003183098861837925,2.741184022892043e-09
2.0106192982974678,2.073451151369264,2.042035224833366,0.0,0.0,0.00159154943091894,1.384530792337516e-10
2.073451151369264,2.1362830044410597,2.104867077905162,0.0,0.0,0.007957747154594812,3.220965395666348e-10
2.1362830044410597,2.199114857512856,2.167698930976958,0.0,0.0,0.00477464829275682,7.836533340161421e-11
2.199114857512856,2.2619467105846516,2.230530784048754,0.0,0.0,0.003183098861837925,3.404960483989013e-11
2.2619467105846516,2.324778563656447,2.2933626371205493,0.0,0.0,0.004774648292756887,6.901096868846647e-11
2.324778563656447,2.3876104167282435,2.3561944901923453,0.0,0.0,0.00159154943091894,2.7093024961599793e-11
2.3876104167282435,2.450442269800039,2.4190263432641412,0.0,0.0,0.003183098861837925,1.2630689430020892e-10
2.450442269800039,2.5132741228718354,2.481858196335937,0.0,0.0,0.00318309886183788,1.5693563588270053e-10
2.5132741228718354,2.576105975943631,2.544690049407733,0.0,0.0,0.00636619772367585,3.362358721005632e-10
2.576105975943631,2.6389378290154264,2.6075219024795286,0.0,0.0,0.0015915494309189625,1.8591437637544618e-09
2.6389378290154264,2.701769682087223,2.6703537555513246,0.0,0.0,0.00477464829275682,8.932076478046162e-07
2.701769682087223,2.7646015351590183,2.7331856086231205,0.0,0.0,0.0015915494309189625,3.116113109667433e-10
2.7646015351590183,2.8274333882308147,2.7960174616949165,0.0,0.0,0.00159154943091894,5.679587332710002e-07
2.8274333882308147,2.89026524130261,2.8588493147667124,3.1830924956529336e-05,0.0,0.00636619772367585,1.96244805258621e-06
2.89026524130261,2.9530970943744057,2.921681167838508,6.366184991305867e-05,3.183098861837925e-05,0.011140846016432737,8.090895500874048e-06
2.9530970943744057,3.015928947446202,2.984513020910304,0.00015915462478264443,6.366197723675759e-05,0.00318309886183788,7.899859668128211e-06
3.015928947446202,3.0787608005179976,3.0473448739821,0.0004456329493914107,0.00031830988618379244,0.014323944878270663,0.00021465285419119482
3.0787608005179976,3.141592653589793,3.1101767270538954,0.0014005606980872906,0.000763943726841102,0.02069014260194651,0.0006378357700914431
