phi,reference_free_energy_kj_mol,implicit_reference_free_energy_kj_mol,proposal_free_energy_kj_mol,reweighted_free_energy_kj_mol
-0.9314269676472251,3.1188348571006945,4.025046908614456,2.9469701132384603,2.7235528231609205
-0.8998531721337599,3.7081693188218634,4.699024378208957,3.2955274717655576,3.1626371161159197
-0.8682793766202943,4.355709312730032,5.426897163196898,3.6593177820290754,3.6380588047750715
-0.8367055811068291,5.049239772012819,6.192577756508302,4.03658152432171,4.151495756717895
-0.805131785593364,5.774408215535888,6.994145788971603,4.425068310192168,4.704433284494627
-0.7735579900798988,6.5255604278629695,7.834310852577531,4.821964441014856,5.298002470382202
-0.7419841945664336,7.307617348320878,8.694494373567117,5.223928484642649,5.932867501678836
-0.7104103990529684,8.127966068611117,9.544500950523057,5.6272642770819274,6.609168965262485
-0.6788366035395028,8.990256141377607,10.3884348060516,6.028215268838341,7.326524498112732
-0.6472628080260376,9.895855459414502,11.28524270891374,6.423303222759104,8.084085610240566
-0.6156890125125725,10.83871815555673,12.299638932767285,6.809581802929516,8.880647833065245
-0.5841152169991073,11.79769691143115,13.426256004680145,7.1846644812854095,9.714807933468645
-0.5525414214856421,12.755088156587279,14.570112301699343,7.546438798401502,10.585154568283027
-0.5209676259721765,13.713209083427502,15.636610209431995,7.8924880648671945,11.49046663501889
-0.4893938304587113,14.652533988461707,16.60037917831036,8.219372157994442,12.429877780565803
-0.45782003494524615,15.520267938122254,17.469806546924943,8.522031442931594,13.402948484274836
-0.42624623943178097,16.32447674530708,18.30789745462391,8.793641487909474,14.409570696763282
-0.3946724439183158,17.15768316923269,19.195472629153564,9.026221658146435,15.449612758640914
-0.3630986484048506,18.08155542814002,20.148022465115368,9.212118759022752,16.52218799358646
-0.331524852891385,19.04202231756788,21.102142221455825,9.346102674105907,17.624391454176582
-0.2999510573779198,19.926888728491026,22.00315899384852,9.427351002464524,18.749303154100375
-0.26837726186445465,20.75710491966417,nan,9.460418426296359,19.883069917730552
-0.23680346635098948,21.71215828785662,nan,9.454676237825264,21.001174511200162
-0.2052296708375243,nan,nan,9.422472832578649,22.065049108477808
-0.17365587532405868,nan,nan,9.376817841202378,nan
-0.1420820798105935,nan,nan,9.329373797793792,nan
-0.11050828429712833,nan,nan,9.289134885019472,nan
-0.07893448878366316,nan,nan,9.261774803110606,nan
-0.047360693270197984,nan,nan,9.249461131941029,nan
-0.015786897756732365,nan,nan,9.250941125073656,nan
0.01578689775673281,nan,nan,9.261805695289409,nan
0.047360693270197984,nan,nan,9.274956201173003,nan
0.07893448878366316,nan,nan,9.281378976572462,nan
0.11050828429712833,nan,nan,9.27132258313538,22.195823885428847
0.14208207981059395,nan,nan,9.23582887628248,21.096707586451455
0.17365587532405913,nan,nan,9.168318998946413,19.934951852740806
0.2052296708375243,nan,nan,9.06573659645578,18.763987036288576
0.23680346635098948,nan,nan,8.9288141644256,17.620679627948746
0.26837726186445465,nan,nan,8.76139685817267,16.528301109613093
0.2999510573779198,21.953041850578668,nan,8.56918951494767,15.500732188474608
0.33152485289138545,20.80798268728312,nan,8.358473106892736,14.545741684369629
0.3630986484048506,19.729554388504607,21.719470274237597,8.135188108332441,13.667064506887014
0.3946724439183158,18.627696990309943,20.668285797652818,7.904485790534425,12.865581472937738
0.42624623943178097,17.527486424638912,19.950232527264284,7.670622339674162,12.139943967815505
0.45782003494524615,16.53330210731669,19.21319590099069,7.437003777901079,11.486900742623625
0.48939383045871176,15.650612545121316,18.195453093439195,7.206246500908069,10.901505877966965
0.5209676259721769,14.797212944853262,17.00165325524921,6.980217715186447,10.377338325376599
0.5525414214856421,13.931273320107971,15.824967440731893,6.760095219138925,9.906832800585672
0.5841152169991073,13.06794870895943,14.739102322959996,6.546506476315242,9.481789073162226
0.6156890125125725,12.230034363203474,13.718017506362488,6.339776655872901,9.094073848885698
0.6472628080260376,11.434513672494893,12.74444973683125,6.140259211643402,8.73645180376561
0.6788366035395033,10.685385524073544,11.8591765111336,5.948672261750364,8.403400133299867
0.7104103990529684,9.979331951142163,11.092529971681836,5.766345459694689,8.091717478398662
0.7419841945664336,9.328550656671357,10.424368508214338,5.595305073162841,7.800772248121171
0.7735579900798988,8.754488478992165,9.83157584818979,5.438178244516383,7.532343580006471
0.805131785593364,8.270336516029559,9.308868529028265,5.297954360776281,7.290135188269697
0.8367055811068296,7.883655754171672,8.853645089398489,5.177676521313112,7.079120494425986
0.8682793766202943,7.596543461108984,8.469860337246333,5.080139248221197,6.9048780627986
0.8998531721337599,7.4051056261211725,8.176136473265474,5.0076475252720805,6.773022108803816
0.9314269676472255,7.307579832223016,8.00103700606705,4.961862899907324,6.688767441211999
0.9630007631606903,7.303763555237826,7.9629369526550775,4.943737840975979,6.65662232232071
0.9945745586741559,7.392580903925925,8.049661355617332,4.953525176710871,6.6801835919285395
1.0261483541876206,7.578589313414467,8.227192950136931,4.990844286467704,6.762008751580045
1.0577221497010862,7.870707649763901,8.480313278377512,5.0547862664770165,6.90354971526627
1.0892959452145519,8.274139885429346,8.829178193009149,5.1440432526727715,7.105145913061538
1.1208697407280166,8.78631911755892,9.293702673811936,5.257050362335166,7.366086750338803
1.1524435362414822,9.39450928272909,9.868489181440216,5.392131141577025,7.68476213360193
1.184017331754947,10.085727768303325,10.541937402618233,5.547638291754659,8.058920746160544
1.2155911272684126,10.863792886595009,11.309505157669431,5.722080549694088,8.486043871935435
1.2471649227818782,11.743486965559097,12.16109981545505,5.914224435502774,8.963814786191664
1.278738718295343,12.744572467344737,13.093127834259477,6.123157598800958,9.49062433805437
1.3103125138088085,13.897387176130012,14.127861714820865,6.348300494916174,10.066017515621544
1.3418863093222733,15.196545785411898,15.278509292958395,6.589356110001155,10.690975490455632
1.3734601048357389,16.541566085768675,16.52761141597321,6.84619276376065,11.367957915690617
1.4050339003492045,17.836165082519454,17.87843554379522,7.118660808835282,12.100694565738843
1.4366076958626692,19.164049525647428,19.379795565878595,7.4063492412736505,12.893785235592778
1.4681814913761349,20.675263407454807,21.092114219300523,7.708294637041105,13.752209758962948
1.4997552868895996,22.337381231102757,nan,8.02266749401849,14.68085136928033
1.5313290824030652,nan,nan,8.346485655408447,15.684105603599555
1.56290287791653,nan,nan,8.675441363730869,16.765605088271993
1.5944766734299956,nan,nan,9.00396441393906,17.928056131394168
1.6260504689434612,nan,nan,9.325645723758074,19.1731634806553
1.657624264456926,nan,nan,9.634067809486131,20.501612868343514
1.6891980599703915,nan,nan,9.923909941059133,21.913080578022043
1.7207718554838562,nan,nan,10.191977552069746,nan
1.7523456509973219,nan,nan,10.437704279088019,nan
1.7839194465107875,nan,nan,10.662831923391694,nan
1.8154932420242522,nan,nan,10.870347241900632,nan
1.8470670375377178,nan,nan,11.063111856789423,nan
1.8786408330511826,nan,nan,11.242745590114916,nan
1.9102146285646482,nan,nan,11.409188242957175,nan
1.9417884240781138,nan,nan,11.561085038930567,nan
1.9733622195915785,nan,nan,11.696829353029347,nan
2.004936015105044,nan,nan,11.815831093834463,nan
2.036509810618509,nan,nan,11.919458368899306,nan
2.0680836061319745,nan,nan,12.011221880901692,nan
2.09965740164544,nan,nan,12.09611033239971,nan
2.131231197158905,nan,nan,12.1793464074598,nan
2.1628049926723705,nan,nan,12.265007741278591,nan
2.194378788185835,nan,nan,12.35490808858072,nan
2.225952583699301,nan,nan,12.447986586424676,nan
2.2575263792127664,nan,nan,12.540337931399135,nan
2.289100174726231,nan,nan,12.625951274509509,nan
2.320673970239697,nan,nan,12.69812463628143,nan
2.3522477657531615,nan,nan,12.751297548478584,nan
2.383821561266627,nan,nan,12.782746005454797,nan
2.415395356780092,nan,nan,12.793442993017223,nan
2.4469691522935575,nan,nan,12.787634545440197,nan
2.478542947807023,nan,nan,12.771239727413885,nan
2.510116743320488,nan,nan,12.749670790649578,nan
2.5416905388339535,nan,nan,12.725791508760466,nan
2.573264334347418,nan,nan,12.69855762110707,nan
2.604838129860884,nan,nan,12.662675266065111,nan
2.6364119253743494,nan,nan,12.609491815184345,nan
2.667985720887814,nan,nan,12.529165082195357,nan
2.69955951640128,nan,nan,12.413731146286414,nan
2.7311333119147445,nan,nan,12.260074611243692,nan
2.76270710742821,nan,nan,12.071525662974596,nan
2.7942809029416757,nan,nan,11.857383736477601,nan
2.8258546984551405,nan,nan,11.630809388272036,nan
2.857428493968606,nan,nan,11.406275869088548,nan
2.889002289482071,nan,nan,11.197616766069052,nan
2.9205760849955364,nan,nan,11.017041021002326,nan
2.952149880509002,22.108291979505918,nan,10.874939930222009,nan
2.983723676022467,20.93082949288271,22.4296882940908,10.78012125945393,22.148271804116693
3.0152974715359324,19.696600011079553,20.9571529775326,10.740165311559343,21.78149383817536
3.046871267049397,18.554992032640577,19.769070980725935,10.761733691241734,21.52730335880218
3.0784450625628628,17.74428329355878,19.007747813465848,10.850774972581862,21.386669816622096
3.1100188580763284,17.487658239817538,18.864692861125274,11.012636193209312,21.360382055566127
3.141592653589793,17.95785646668606,19.549771597990595,11.252113177632852,21.44909363990749
